U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;181.5 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;181.6 
20.0V;13.4V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;181.7 
20.0V;13.3V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;181.8 
20.0V;13.3V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;181.9 
20.0V;13.3V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;182.0 
20.0V;13.3V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;182.1 
20.0V;13.2V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;182.2 
20.0V;13.2V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CV;None;182.3 
20.0V;13.2V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;182.4 
20.0V;13.2V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;182.5 
20.0V;13.2V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;182.6 
20.0V;13.1V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;182.7 
20.0V;13.1V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;182.8 
20.0V;13.1V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;182.9 
20.0V;13.1V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;183.0 
20.0V;13.1V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;183.1 
20.0V;13.1V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;183.2 
20.0V;13.1V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;183.3 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;183.4 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;183.5 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;183.6 
20.0V;13.0V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;183.7 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;183.8 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;183.9 
20.0V;13.0V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;184.0 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;184.1 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;184.2 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;184.3 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;184.4 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;184.5 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;184.6 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;184.7 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;184.8 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;184.9 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;185.0 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;185.1 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;185.2 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;185.3 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;185.4 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;185.5 
20.0V;12.8V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CV;None;185.6 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;185.7 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;185.8 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;185.9 
20.0V;12.7V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;186.0 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;186.1 
20.0V;12.7V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;186.2 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;186.3 
20.0V;12.7V;0.175A;0.172A;100W;0W;N/A;N/A;N/A;On;CC;None;186.4 
20.0V;12.7V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;186.5 
20.0V;12.7V;0.175A;0.172A;100W;0W;N/A;N/A;N/A;On;CC;None;186.6 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;186.7 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;186.8 
20.0V;12.7V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;186.9 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;187.0 
20.0V;12.6V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;187.1 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;187.2 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;187.3 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;187.4 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;187.5 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;187.6 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;187.7 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;187.8 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;187.9 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;188.0 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;188.1 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;188.2 
20.0V;12.6V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;188.3 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;188.4 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;188.5 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;188.6 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;188.7 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;188.8 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CV;None;188.9 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;189.0 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;189.1 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;189.2 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;189.3 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;189.4 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;189.5 
20.0V;12.6V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;189.6 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;189.7 
20.0V;12.7V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;189.8 
20.0V;12.7V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;189.9 
20.0V;12.7V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;190.0 
20.0V;12.7V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;190.1 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;190.2 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;190.3 
20.0V;12.7V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;190.4 
20.0V;12.7V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;190.5 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;190.6 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;190.7 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;190.8 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;190.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;191.0 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;191.1 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;191.2 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;191.3 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;191.4 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;191.5 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;191.6 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;191.7 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;191.8 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;191.9 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;192.0 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;192.1 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;192.2 
20.0V;12.8V;0.175A;0.181A;100W;0W;N/A;N/A;N/A;On;CC;None;192.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;192.4 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;192.5 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;192.6 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;192.7 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;192.8 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;192.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;193.0 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;193.1 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;193.2 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;193.3 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;193.4 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;193.5 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;193.6 
20.0V;12.9V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;193.7 
20.0V;12.9V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;193.8 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;193.9 
20.0V;12.9V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;194.0 
20.0V;12.9V;0.175A;0.181A;100W;0W;N/A;N/A;N/A;On;CC;None;194.1 
20.0V;12.9V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;194.2 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;194.3 
20.0V;12.9V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;194.4 
20.0V;12.9V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;194.5 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;194.6 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;194.7 
20.0V;12.9V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;194.8 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;194.9 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;195.0 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;195.1 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;195.2 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;195.3 
20.0V;12.9V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;195.4 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;195.5 
20.0V;12.9V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;195.6 
20.0V;12.9V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;195.7 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;195.8 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;195.9 
20.0V;12.9V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;196.0 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;196.1 
20.0V;12.9V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;196.2 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;196.3 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CV;None;196.4 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;196.5 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;196.6 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;196.7 
20.0V;12.9V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;196.8 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;196.9 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;197.0 
20.0V;12.9V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;197.1 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;197.2 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;197.3 
20.0V;12.8V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;197.4 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;197.5 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;197.6 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;197.7 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;197.8 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;197.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;198.0 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;198.1 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;198.2 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;198.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;198.4 
20.0V;12.8V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;198.5 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;198.6 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;198.7 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;198.8 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;198.9 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;199.0 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;199.1 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;199.2 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;199.3 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;199.4 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;199.5 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;199.6 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;199.7 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;199.8 
20.0V;12.8V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;199.9 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;200.0 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;200.1 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;200.2 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;200.3 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;200.4 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;200.5 
20.0V;12.9V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;200.6 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;200.7 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;200.8 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;200.9 
20.0V;12.9V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;201.0 
20.0V;12.9V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;201.1 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;201.2 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;201.3 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;201.4 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;201.5 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;201.6 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;201.7 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;201.8 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;201.9 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;202.0 
20.0V;13.0V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;202.1 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;202.2 
20.0V;13.0V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;202.3 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;202.4 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;202.5 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;202.6 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;202.7 
20.0V;13.0V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;202.8 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;202.9 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;203.0 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;203.1 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;203.2 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;203.3 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;203.4 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;203.5 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;203.6 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;203.7 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;203.8 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;203.9 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;204.0 
20.0V;13.1V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;204.1 
20.0V;13.1V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;204.2 
20.0V;13.2V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;204.3 
20.0V;13.2V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;204.4 
20.0V;13.2V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;204.5 
20.0V;13.2V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;204.6 
20.0V;13.2V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;204.7 
20.0V;13.2V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;204.8 
20.0V;13.2V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;204.9 
20.0V;13.2V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;205.0 
20.0V;13.2V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;205.1 
20.0V;13.2V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;205.2 
20.0V;13.2V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;205.3 
20.0V;13.2V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;205.4 
20.0V;13.2V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;205.5 
20.0V;13.2V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;205.6 
20.0V;13.2V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;205.7 
20.0V;13.2V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;205.8 
20.0V;13.2V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;205.9 
20.0V;13.2V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;206.0 
20.0V;13.2V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;206.1 
20.0V;13.1V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;206.2 
20.0V;13.1V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;206.3 
20.0V;13.1V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;206.4 
20.0V;13.1V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;206.5 
20.0V;13.1V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;206.6 
20.0V;13.1V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;206.7 
20.0V;13.1V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;206.8 
20.0V;13.1V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;206.9 
20.0V;13.1V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;207.0 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;207.1 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;207.2 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;207.3 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;207.4 
20.0V;13.0V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;207.5 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;207.6 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;207.7 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;207.8 
20.0V;13.0V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;207.9 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;208.0 
20.0V;13.0V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;208.1 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;208.2 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;208.3 
20.0V;13.0V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;208.4 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;208.5 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;208.6 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;208.7 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;208.8 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;208.9 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;209.0 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;209.1 
20.0V;13.0V;0.175A;0.172A;100W;0W;N/A;N/A;N/A;On;CC;None;209.2 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;209.3 
