U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
300,0V;203,0V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9346.4 
300,0V;203,0V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9346.5 
300,0V;203,0V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9346.6 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9346.7 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9346.8 
300,0V;203,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9346.9 
300,0V;203,1V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.0 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.1 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.2 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.3 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.4 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.5 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.6 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.7 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.8 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9347.9 
300,0V;203,0V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.0 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.1 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.2 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.3 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.4 
300,0V;203,0V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.5 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.6 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.7 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.8 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9348.9 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.0 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.1 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.2 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.3 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.4 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.5 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.6 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.7 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.8 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9349.9 
300,0V;202,9V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.0 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.1 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.2 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.3 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.4 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.5 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.6 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.7 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.8 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9350.9 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.0 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.1 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.2 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.3 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.4 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.5 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.6 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.7 
300,0V;203,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9351.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.1 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.2 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.3 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.4 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.5 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.6 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.7 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.8 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9352.9 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.0 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.1 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.2 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.3 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.4 
300,0V;202,7V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.5 
300,0V;202,7V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.6 
300,0V;202,7V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.7 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.8 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9353.9 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.0 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.1 
300,0V;202,7V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.2 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.3 
300,0V;202,7V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.4 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.5 
300,0V;202,7V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.6 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.7 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.8 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9354.9 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.0 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.1 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9355.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.6 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.7 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.8 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9356.9 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.0 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.1 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.2 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.3 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.4 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.5 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.6 
300,0V;202,7V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.7 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.8 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9357.9 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.0 
300,0V;202,7V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9358.1 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.2 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.3 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.4 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.5 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.6 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.7 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.8 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9358.9 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.0 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.1 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.2 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.3 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9359.8 
300,0V;202,8V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9359.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.2 
300,0V;202,8V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9360.3 
300,0V;202,8V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9360.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9360.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.1 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9361.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9362.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9363.9 
300,0V;202,8V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.2 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.3 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.4 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.5 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.6 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.7 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.8 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9364.9 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.0 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.1 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.2 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.3 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.4 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.5 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.6 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.8 
300,0V;202,8V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9365.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.1 
300,0V;202,8V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.7 
300,0V;202,8V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9366.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9367.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9367.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9367.2 
300,0V;202,8V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9367.3 
300,0V;202,8V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9367.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9367.5 
300,0V;202,8V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9367.6 
300,0V;202,8V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;9367.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9367.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9367.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.4 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.5 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.6 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.7 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.8 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9368.9 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.0 
300,0V;202,9V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.1 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.3 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9369.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.0 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.2 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.3 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9370.9 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.0 
300,0V;202,9V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.1 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.2 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.3 
300,0V;202,8V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.4 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.5 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.6 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.7 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.8 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9371.9 
300,0V;202,8V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.0 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.1 
300,0V;202,6V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.2 
300,0V;202,6V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.3 
300,0V;202,6V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.4 
300,0V;202,6V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.5 
300,0V;202,6V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.6 
300,0V;202,6V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.7 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.8 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9372.9 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9373.0 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9373.1 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9373.2 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9373.3 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9373.4 
300,0V;202,7V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9373.5 
300,0V;202,6V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;9373.6 
