U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1062.3 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1062.4 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1062.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1062.6 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1062.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1062.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1062.9 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.0 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.1 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.2 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.3 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.4 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.6 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1063.9 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.0 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.2 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.4 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.6 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.8 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1064.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.1 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.2 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.3 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.4 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.5 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.6 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.8 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1065.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.1 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.2 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.3 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.4 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.5 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.6 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1066.9 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.0 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.1 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.2 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.3 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.4 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.6 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.8 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1067.9 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.0 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.2 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.4 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.5 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.6 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.7 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1068.9 
75.0V;28.3V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.1 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.3 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.4 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.5 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.6 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.8 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1069.9 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.1 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.3 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.4 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.5 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.6 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.7 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.8 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1070.9 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.1 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.3 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.4 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.5 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.6 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.8 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1071.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.1 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.3 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.4 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.5 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.6 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.7 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.8 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1072.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.0 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.1 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.3 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.4 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.5 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.6 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.8 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1073.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.1 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.3 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.4 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.5 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.6 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.7 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.8 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1074.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.0 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.2 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.4 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.5 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.6 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1075.9 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.0 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.2 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.4 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.6 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.8 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1076.9 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.0 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.1 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.2 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.4 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.6 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.7 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.8 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1077.9 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.0 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.1 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.2 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.4 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.5 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.6 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.7 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.8 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1078.9 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.0 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.1 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.2 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.4 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.6 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.7 
75.0V;28.2V;0.157A;0.157A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.8 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1079.9 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.0 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.2 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.3 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.4 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.5 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.6 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.7 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1080.9 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.0 
75.0V;28.2V;0.157A;0.157A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.2 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.4 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.6 
75.0V;28.2V;0.157A;0.157A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1081.9 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.0 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.2 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.3 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.4 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.5 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.6 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.7 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1082.9 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.0 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.2 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.4 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.5 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.6 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.7 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.8 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1083.9 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.0 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.1 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.2 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.3 
75.0V;28.2V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.4 
75.0V;28.2V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.5 
75.0V;28.2V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CV;None;1084.6 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.8 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1084.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.1 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.3 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.4 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.5 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.6 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.8 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1085.9 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.1 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.2 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.3 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.4 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.5 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.6 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.7 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.8 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1086.9 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.0 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.1 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.3 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.4 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.5 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.6 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.7 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.8 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1087.9 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.1 
75.0V;28.1V;0.157A;0.157A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.3 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.4 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.5 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.6 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.7 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.8 
75.0V;28.1V;0.157A;0.158A;100W;4W;N/A;N/A;N/A;On;CC;None;1088.9 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1089.0 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1089.1 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1089.2 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1089.3 
75.0V;28.1V;0.157A;0.159A;100W;4W;N/A;N/A;N/A;On;CC;None;1089.4 
75.0V;28.1V;0.157A;0.160A;100W;4W;N/A;N/A;N/A;On;CC;None;1089.5 
