U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
110.0V;36.6V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;547.5 
110.0V;36.6V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;547.6 
110.0V;36.6V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;547.7 
110.0V;36.6V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;547.8 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;547.9 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.0 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.1 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.2 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.3 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.4 
110.0V;36.6V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;548.5 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.6 
110.0V;36.6V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;548.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;548.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;549.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;549.1 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;549.2 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;549.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;549.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;549.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;549.6 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;549.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;549.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;549.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;550.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;550.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;550.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;550.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;550.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;550.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;550.6 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;550.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;550.8 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;550.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;551.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;551.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;551.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;552.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CV;None;552.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;552.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;552.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;552.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;552.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;552.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;552.7 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;552.8 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;552.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;553.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;553.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;553.2 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;553.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;553.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;553.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;553.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;553.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;553.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;553.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;554.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;554.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;554.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;554.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;554.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;554.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;554.6 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;554.7 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;554.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;554.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;555.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;555.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;555.2 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;555.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;555.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;555.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;555.6 
110.0V;36.7V;0.185A;0.185A;100W;7W;N/A;N/A;N/A;On;CC;None;555.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;555.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;555.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;556.0 
110.0V;36.6V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;556.1 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;556.2 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;556.3 
110.0V;36.6V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;556.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;556.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;556.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;556.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;556.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;556.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;557.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;557.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;557.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;557.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;557.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;557.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;557.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;557.7 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;557.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;557.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;558.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;558.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;558.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;558.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;558.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;558.5 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;558.6 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;558.7 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;558.8 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;558.9 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;559.0 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;559.1 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;559.2 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;559.3 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;559.4 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;559.5 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;559.6 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;559.7 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;559.8 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;559.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;560.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;560.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;560.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;560.3 
110.0V;36.7V;0.185A;0.185A;100W;7W;N/A;N/A;N/A;On;CC;None;560.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;560.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;560.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;560.7 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;560.8 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;560.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;561.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;561.1 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;561.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;561.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;561.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;561.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;561.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;561.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;561.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;561.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.2 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;562.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;562.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;562.9 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;563.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;563.1 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;563.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;563.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;563.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;563.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;563.6 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;563.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;563.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;563.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;564.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;564.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;564.2 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;564.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;564.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;564.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;564.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;564.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;564.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;564.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;565.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;565.1 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;565.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;565.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;565.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;565.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;565.6 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;565.7 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;565.8 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;565.9 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;566.0 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;566.1 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;566.2 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;566.3 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;566.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;566.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;566.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;566.7 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;566.8 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;566.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;567.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;567.1 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;567.2 
110.0V;36.7V;0.185A;0.185A;100W;7W;N/A;N/A;N/A;On;CC;None;567.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;567.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;567.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;567.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;567.7 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;567.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;567.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;568.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;568.1 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;568.2 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;568.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;568.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;568.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;568.6 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;568.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;568.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;568.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;569.0 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;569.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;569.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;569.3 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;569.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;569.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;569.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;569.7 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;569.8 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;569.9 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;570.0 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;570.1 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;570.2 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;570.3 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;570.4 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;570.5 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;570.6 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;570.7 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;570.8 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;570.9 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.0 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.1 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;571.2 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;571.3 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.4 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.5 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.6 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.7 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.8 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;571.9 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;572.0 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;572.1 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;572.2 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;572.3 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;572.4 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;572.5 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;572.6 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;572.7 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;572.8 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;572.9 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;573.0 
110.0V;36.8V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;573.1 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;573.2 
110.0V;36.8V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;573.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;573.4 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;573.5 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;573.6 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;573.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;573.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;573.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;574.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;574.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;574.2 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;574.3 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;574.4 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;574.5 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;574.6 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;574.7 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;574.8 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;574.9 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;575.0 
110.0V;36.7V;0.185A;0.187A;100W;7W;N/A;N/A;N/A;On;CC;None;575.1 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;575.2 
110.0V;36.7V;0.185A;0.186A;100W;7W;N/A;N/A;N/A;On;CC;None;575.3 
